latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,location,place,country,continent,type,timeAdded,timestamp,locationInferred,state,initialPosition,time_utc,time_mmt
23.8570000,94.5170000,7.7000,4.00,mb,13,182.8,,0.67,us,usp000g2jv,2014-11-07T01:35:20.271Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-28 17:49:22,2008-03-29 00:19:22
24.0310000,94.5930000,123.0000,4.20,mb,26,151.7,,1.04,us,usp000g2hj,2014-11-07T01:35:20.107Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-03-28 06:01:26,2008-03-28 12:31:26
24.6910000,95.2320000,122.4000,3.70,mb,10,149.3,,0.98,us,usp000g2cc,2014-11-07T01:35:19.333Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-25 23:26:42,2008-03-26 05:56:42
24.5700000,97.8250000,35.0000,0.00,,11,142.1,,1,us,usp000g1zm,2014-11-07T01:35:17.481Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 16:34:19,2008-03-21 23:04:19
24.4840000,97.5160000,35.0000,3.60,mb,12,206.6,,1.15,us,usp000g1ze,2014-11-07T01:35:17.468Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 14:20:05,2008-03-21 20:50:05
24.4870000,97.5230000,35.0000,4.60,mb,17,123.1,,0.98,us,usp000g1zc,2014-11-07T01:35:17.463Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 14:02:33,2008-03-21 20:32:33
24.5010000,97.5200000,35.0000,3.80,mb,18,151.9,,0.84,us,usp000g1z8,2014-11-07T01:35:17.457Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 13:46:00,2008-03-21 20:16:00
24.5470000,97.4980000,17.1000,5.10,mwc,58,104,,1.07,us,usp000g1z0,2015-02-11T17:18:48.000Z,,Myanmar-China border region,MM,Asia,earthquake,0,0,1,,,2008-03-21 12:36:59,2008-03-21 19:06:59
26.6280000,95.9030000,90.0000,3.90,mb,15,140.6,,0.75,us,usp000g1h3,2014-11-07T01:35:15.583Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-03-15 02:48:57,2008-03-15 09:18:57
19.3080000,95.6930000,15.5000,4.30,mb,31,166.8,,0.72,us,usp000g1dd,2014-11-07T01:35:15.039Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-13 12:22:43,2008-03-13 18:52:43
27.1330000,96.9770000,17.2000,4.70,mb,104,68.9,,0.88,us,usp000g19n,2014-11-07T01:35:14.107Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-03-12 03:18:48,2008-03-12 09:48:48
26.5520000,96.7610000,35.0000,3.70,mb,14,146.8,,1.14,us,usp000g16a,2014-11-07T01:35:13.750Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-10 22:25:11,2008-03-11 04:55:11
24.5200000,95.1590000,93.2000,3.90,mb,41,93.8,,0.73,us,usp000g13t,2014-11-07T01:35:13.442Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-10 00:01:50,2008-03-10 06:31:50
24.8000000,94.8380000,35.0000,4.30,mb,55,115.9,,0.67,us,usp000g0zq,2014-11-07T01:35:12.970Z,,Myanmar-India border region,MM,Asia,earthquake,0,0,1,,,2008-03-08 16:51:26,2008-03-08 23:21:26
19.5020000,94.3770000,71.4000,0.00,,19,175.5,,0.9,us,usp000g0e1,2014-11-07T01:35:09.051Z,,Myanmar,MM,Asia,earthquake,0,0,1,,,2008-03-01 19:38:32,2008-03-02 02:08:32
